timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649343151,83498928,34825,40712,14224,2022-04-07 14:39:16.053962500 UTC,2022-04-07 14:52:27.285342100 UTC,2022-04-07 14:39:15.812893 UTC,98,35,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649343167,83498928,34334,40712,14224,2022-04-07 14:39:16.053962500 UTC,2022-04-07 14:52:42.825743300 UTC,2022-04-07 14:39:15.812893 UTC,98,35,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649343183,83498928,34825,40712,14224,2022-04-07 14:39:16.053962500 UTC,2022-04-07 14:52:58.405697100 UTC,2022-04-07 14:39:15.812893 UTC,98,35,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649343198,83498928,34825,40712,14224,2022-04-07 14:39:16.053962500 UTC,2022-04-07 14:53:13.886425600 UTC,2022-04-07 14:39:15.812893 UTC,98,35,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649343214,83498928,40712,40712,14224,2022-04-07 14:39:16.053962500 UTC,2022-04-07 14:53:29.398125900 UTC,2022-04-07 14:39:15.812893 UTC,98,35,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649343229,83498928,31882,40712,14224,2022-04-07 14:39:16.053962500 UTC,2022-04-07 14:53:44.919592400 UTC,2022-04-07 14:39:15.812893 UTC,98,35,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649343245,83498928,34825,40712,14224,2022-04-07 14:39:16.053962500 UTC,2022-04-07 14:54:00.441668100 UTC,2022-04-07 14:39:15.812893 UTC,98,35,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649343260,83498928,31882,40712,14224,2022-04-07 14:39:16.053962500 UTC,2022-04-07 14:54:15.936900800 UTC,2022-04-07 14:39:15.812893 UTC,98,35,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649343276,83498928,20110,40712,14224,2022-04-07 14:39:16.053962500 UTC,2022-04-07 14:54:31.447673400 UTC,2022-04-07 14:39:15.812893 UTC,98,35,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649343291,83498928,28939,40712,14224,2022-04-07 14:39:16.053962500 UTC,2022-04-07 14:54:47.052402200 UTC,2022-04-07 14:39:15.812893 UTC,100,36,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649343399,85341710,85346613,1,99999,2022-04-07 14:56:08.850312900 UTC,2022-04-07 14:56:35.180460500 UTC,2022-04-07 14:56:08.622996100 UTC,110,50,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649343415,85341710,28939,28939,28939,2022-04-07 14:56:08.850312900 UTC,2022-04-07 14:56:51.257981400 UTC,2022-04-07 14:56:08.622996100 UTC,110,50,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649343432,85341710,26487,28939,26487,2022-04-07 14:56:08.850312900 UTC,2022-04-07 14:57:07.429797900 UTC,2022-04-07 14:56:08.622996100 UTC,110,50,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649343448,85341710,31391,31391,26487,2022-04-07 14:56:08.850312900 UTC,2022-04-07 14:57:23.575768900 UTC,2022-04-07 14:56:08.622996100 UTC,110,50,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649343464,85341710,34334,34334,26487,2022-04-07 14:56:08.850312900 UTC,2022-04-07 14:57:39.700396800 UTC,2022-04-07 14:56:08.622996100 UTC,110,50,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649343525,85499647,85499646,1,99999,2022-04-07 14:58:13.550202600 UTC,2022-04-07 14:58:40.426493400 UTC,2022-04-07 14:58:13.317366600 UTC,110,60,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649343541,85499647,31882,31882,31882,2022-04-07 14:58:13.550202600 UTC,2022-04-07 14:58:57.014269500 UTC,2022-04-07 14:58:13.317366600 UTC,110,60,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649343558,85499647,36786,36786,31882,2022-04-07 14:58:13.550202600 UTC,2022-04-07 14:59:13.626403400 UTC,2022-04-07 14:58:13.317366600 UTC,110,60,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649343574,85499647,43655,43655,31882,2022-04-07 14:58:13.550202600 UTC,2022-04-07 14:59:30.222566400 UTC,2022-04-07 14:58:13.317366600 UTC,110,60,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649343591,85499647,34334,43655,31882,2022-04-07 14:58:13.550202600 UTC,2022-04-07 14:59:46.859736700 UTC,2022-04-07 14:58:13.317366600 UTC,110,60,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649343608,85499647,46107,46107,31882,2022-04-07 14:58:13.550202600 UTC,2022-04-07 15:00:03.498028500 UTC,2022-04-07 14:58:13.317366600 UTC,110,60,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649343624,85499647,36786,46107,31882,2022-04-07 14:58:13.550202600 UTC,2022-04-07 15:00:20.150668 UTC,2022-04-07 14:58:13.317366600 UTC,110,60,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649343641,85499647,33843,46107,31882,2022-04-07 14:58:13.550202600 UTC,2022-04-07 15:00:36.762187500 UTC,2022-04-07 14:58:13.317366600 UTC,110,60,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649343658,85499647,31391,46107,31391,2022-04-07 14:58:13.550202600 UTC,2022-04-07 15:00:53.349146300 UTC,2022-04-07 14:58:13.317366600 UTC,110,60,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649343674,85499647,34334,46107,31391,2022-04-07 14:58:13.550202600 UTC,2022-04-07 15:01:09.974189 UTC,2022-04-07 14:58:13.317366600 UTC,110,60,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649343691,85499647,31391,46107,31391,2022-04-07 14:58:13.550202600 UTC,2022-04-07 15:01:26.622565200 UTC,2022-04-07 14:58:13.317366600 UTC,110,60,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649343707,85499647,36786,46107,31391,2022-04-07 14:58:13.550202600 UTC,2022-04-07 15:01:43.228167400 UTC,2022-04-07 14:58:13.317366600 UTC,110,60,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649343724,85499647,34334,46107,31391,2022-04-07 14:58:13.550202600 UTC,2022-04-07 15:01:59.868367400 UTC,2022-04-07 14:58:13.317366600 UTC,110,60,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649343741,85499647,34334,46107,31391,2022-04-07 14:58:13.550202600 UTC,2022-04-07 15:02:16.520680500 UTC,2022-04-07 14:58:13.317366600 UTC,110,60,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649344037,86033787,86033786,1,99999,2022-04-07 15:06:45.502916 UTC,2022-04-07 15:07:12.312785300 UTC,2022-04-07 15:06:45.240526600 UTC,110,60,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649344053,86033787,37277,37277,37277,2022-04-07 15:06:45.502916 UTC,2022-04-07 15:07:28.904704900 UTC,2022-04-07 15:06:45.240526600 UTC,110,60,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649344070,86033787,31391,37277,31391,2022-04-07 15:06:45.502916 UTC,2022-04-07 15:07:45.510311400 UTC,2022-04-07 15:06:45.240526600 UTC,110,60,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649344086,86033787,36786,37277,31391,2022-04-07 15:06:45.502916 UTC,2022-04-07 15:08:02.106350400 UTC,2022-04-07 15:06:45.240526600 UTC,110,60,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649344103,86033787,45616,45616,31391,2022-04-07 15:06:45.502916 UTC,2022-04-07 15:08:18.762118400 UTC,2022-04-07 15:06:45.240526600 UTC,110,60,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649344120,86033787,34334,45616,31391,2022-04-07 15:06:45.502916 UTC,2022-04-07 15:08:35.371042 UTC,2022-04-07 15:06:45.240526600 UTC,110,60,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649344136,86033787,34334,45616,31391,2022-04-07 15:06:45.502916 UTC,2022-04-07 15:08:51.950707500 UTC,2022-04-07 15:06:45.240526600 UTC,110,60,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649344153,86033787,31391,45616,31391,2022-04-07 15:06:45.502916 UTC,2022-04-07 15:09:08.535533300 UTC,2022-04-07 15:06:45.240526600 UTC,110,60,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649344169,86033787,34334,45616,31391,2022-04-07 15:06:45.502916 UTC,2022-04-07 15:09:25.142002 UTC,2022-04-07 15:06:45.240526600 UTC,110,60,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649344186,86033787,34334,45616,31391,2022-04-07 15:06:45.502916 UTC,2022-04-07 15:09:41.776441900 UTC,2022-04-07 15:06:45.240526600 UTC,110,60,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649344202,86033787,34334,45616,31391,2022-04-07 15:06:45.502916 UTC,2022-04-07 15:09:58.224776100 UTC,2022-04-07 15:06:45.240526600 UTC,110,60,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649344219,86033787,31391,45616,31391,2022-04-07 15:06:45.502916 UTC,2022-04-07 15:10:14.861445500 UTC,2022-04-07 15:06:45.240526600 UTC,110,60,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649344236,86033787,11772,45616,11772,2022-04-07 15:06:45.502916 UTC,2022-04-07 15:10:31.503058600 UTC,2022-04-07 15:06:45.240526600 UTC,110,60,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649344252,86033787,31391,45616,11772,2022-04-07 15:06:45.502916 UTC,2022-04-07 15:10:48.150429 UTC,2022-04-07 15:06:45.240526600 UTC,110,60,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649344456,86530649,86530648,1,99999,2022-04-07 15:13:44.642227800 UTC,2022-04-07 15:14:11.585107100 UTC,2022-04-07 15:13:44.408875100 UTC,110,63,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649344472,86530649,34334,34334,34334,2022-04-07 15:13:44.642227800 UTC,2022-04-07 15:14:28.243928800 UTC,2022-04-07 15:13:44.408875100 UTC,110,63,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649344489,86530649,34334,34334,34334,2022-04-07 15:13:44.642227800 UTC,2022-04-07 15:14:44.936475900 UTC,2022-04-07 15:13:44.408875100 UTC,110,63,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649344506,86530649,34334,34334,34334,2022-04-07 15:13:44.642227800 UTC,2022-04-07 15:15:01.630750400 UTC,2022-04-07 15:13:44.408875100 UTC,110,63,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649344523,86530649,36786,36786,34334,2022-04-07 15:13:44.642227800 UTC,2022-04-07 15:15:18.309969900 UTC,2022-04-07 15:13:44.408875100 UTC,110,63,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649344539,86530649,34334,36786,34334,2022-04-07 15:13:44.642227800 UTC,2022-04-07 15:15:35.009052 UTC,2022-04-07 15:13:44.408875100 UTC,110,63,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649344773,86781286,86781285,1,99999,2022-04-07 15:19:02.117952300 UTC,2022-04-07 15:19:29.086276600 UTC,2022-04-07 15:19:01.871267900 UTC,110,63,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649344790,86781286,36786,36786,36786,2022-04-07 15:19:02.117952300 UTC,2022-04-07 15:19:45.615984500 UTC,2022-04-07 15:19:01.871267900 UTC,110,63,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649344806,86781286,34334,36786,34334,2022-04-07 15:19:02.117952300 UTC,2022-04-07 15:20:02.146831800 UTC,2022-04-07 15:19:01.871267900 UTC,110,63,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649344823,86781286,34334,36786,34334,2022-04-07 15:19:02.117952300 UTC,2022-04-07 15:20:18.662099100 UTC,2022-04-07 15:19:01.871267900 UTC,110,63,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649344839,86781286,34334,36786,34334,2022-04-07 15:19:02.117952300 UTC,2022-04-07 15:20:35.232651500 UTC,2022-04-07 15:19:01.871267900 UTC,110,63,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649344856,86781286,34334,36786,34334,2022-04-07 15:19:02.117952300 UTC,2022-04-07 15:20:51.774379400 UTC,2022-04-07 15:19:01.871267900 UTC,110,63,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649344872,86781286,36786,36786,34334,2022-04-07 15:19:02.117952300 UTC,2022-04-07 15:21:08.330647500 UTC,2022-04-07 15:19:01.871267900 UTC,110,63,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649345537,87063314,87066256,1,99999,2022-04-07 15:31:45.680690400 UTC,2022-04-07 15:32:12.669392700 UTC,2022-04-07 15:31:45.462090 UTC,110,63,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649345553,87063314,37277,37277,37277,2022-04-07 15:31:45.680690400 UTC,2022-04-07 15:32:29.222970700 UTC,2022-04-07 15:31:45.462090 UTC,110,63,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649345570,87063314,36786,37277,36786,2022-04-07 15:31:45.680690400 UTC,2022-04-07 15:32:45.783276700 UTC,2022-04-07 15:31:45.462090 UTC,110,63,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649345586,87063314,34334,37277,34334,2022-04-07 15:31:45.680690400 UTC,2022-04-07 15:33:02.345816800 UTC,2022-04-07 15:31:45.462090 UTC,110,63,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649345603,87063314,65727,65727,34334,2022-04-07 15:31:45.680690400 UTC,2022-04-07 15:33:18.846321400 UTC,2022-04-07 15:31:45.462090 UTC,110,63,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649345619,87063314,34334,65727,34334,2022-04-07 15:31:45.680690400 UTC,2022-04-07 15:33:35.374793300 UTC,2022-04-07 15:31:45.462090 UTC,110,63,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649345636,87063314,36786,65727,34334,2022-04-07 15:31:45.680690400 UTC,2022-04-07 15:33:51.889405300 UTC,2022-04-07 15:31:45.462090 UTC,110,63,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649345652,87063314,36786,65727,34334,2022-04-07 15:31:45.680690400 UTC,2022-04-07 15:34:08.415183400 UTC,2022-04-07 15:31:45.462090 UTC,110,63,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649345669,87063314,34334,65727,34334,2022-04-07 15:31:45.680690400 UTC,2022-04-07 15:34:24.930888200 UTC,2022-04-07 15:31:45.462090 UTC,110,63,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649345685,87063314,34334,65727,34334,2022-04-07 15:31:45.680690400 UTC,2022-04-07 15:34:41.426916700 UTC,2022-04-07 15:31:45.462090 UTC,110,63,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649345702,87063314,34334,65727,34334,2022-04-07 15:31:45.680690400 UTC,2022-04-07 15:34:57.911585600 UTC,2022-04-07 15:31:45.462090 UTC,110,63,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649345718,87063314,36786,65727,34334,2022-04-07 15:31:45.680690400 UTC,2022-04-07 15:35:14.467971700 UTC,2022-04-07 15:31:45.462090 UTC,110,63,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649346038,87548405,87561646,1,99999,2022-04-07 15:40:06.996304100 UTC,2022-04-07 15:40:33.956046900 UTC,2022-04-07 15:40:06.777631500 UTC,110,63,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649346054,87548405,34334,34334,34334,2022-04-07 15:40:06.996304100 UTC,2022-04-07 15:40:50.489892 UTC,2022-04-07 15:40:06.777631500 UTC,110,63,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649346071,87548405,34334,34334,34334,2022-04-07 15:40:06.996304100 UTC,2022-04-07 15:41:06.977240500 UTC,2022-04-07 15:40:06.777631500 UTC,110,63,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649346088,87548405,34334,34334,34334,2022-04-07 15:40:06.996304100 UTC,2022-04-07 15:41:23.485931900 UTC,2022-04-07 15:40:06.777631500 UTC,110,63,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649346104,87548405,34334,34334,34334,2022-04-07 15:40:06.996304100 UTC,2022-04-07 15:41:39.996852500 UTC,2022-04-07 15:40:06.777631500 UTC,110,63,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649346120,87548405,46107,46107,34334,2022-04-07 15:40:06.996304100 UTC,2022-04-07 15:41:56.493585800 UTC,2022-04-07 15:40:06.777631500 UTC,110,63,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649346137,87548405,34334,46107,34334,2022-04-07 15:40:06.996304100 UTC,2022-04-07 15:42:13.028843300 UTC,2022-04-07 15:40:06.777631500 UTC,110,63,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649346154,87548405,34334,46107,34334,2022-04-07 15:40:06.996304100 UTC,2022-04-07 15:42:29.536247 UTC,2022-04-07 15:40:06.777631500 UTC,110,63,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649346170,87548405,36786,46107,34334,2022-04-07 15:40:06.996304100 UTC,2022-04-07 15:42:46.064076400 UTC,2022-04-07 15:40:06.777631500 UTC,110,63,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649346187,87548405,34334,46107,34334,2022-04-07 15:40:06.996304100 UTC,2022-04-07 15:43:02.582003200 UTC,2022-04-07 15:40:06.777631500 UTC,110,63,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649346203,87548405,34334,46107,34334,2022-04-07 15:40:06.996304100 UTC,2022-04-07 15:43:19.084191700 UTC,2022-04-07 15:40:06.777631500 UTC,110,63,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649346220,87548405,34334,46107,34334,2022-04-07 15:40:06.996304100 UTC,2022-04-07 15:43:35.607524 UTC,2022-04-07 15:40:06.777631500 UTC,110,63,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649346236,87548405,46107,46107,34334,2022-04-07 15:40:06.996304100 UTC,2022-04-07 15:43:52.121298100 UTC,2022-04-07 15:40:06.777631500 UTC,110,63,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649346253,87548405,34334,46107,34334,2022-04-07 15:40:06.996304100 UTC,2022-04-07 15:44:08.645643200 UTC,2022-04-07 15:40:06.777631500 UTC,110,63,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649346269,87548405,31391,46107,31391,2022-04-07 15:40:06.996304100 UTC,2022-04-07 15:44:25.151606300 UTC,2022-04-07 15:40:06.777631500 UTC,110,63,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649346286,87548405,34334,46107,31391,2022-04-07 15:40:06.996304100 UTC,2022-04-07 15:44:41.669369 UTC,2022-04-07 15:40:06.777631500 UTC,110,63,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649346302,87548405,34334,46107,31391,2022-04-07 15:40:06.996304100 UTC,2022-04-07 15:44:58.229536900 UTC,2022-04-07 15:40:06.777631500 UTC,110,63,90
timestamp,starting_souls,souls_from_run,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649346319,87548405,36786,46107,31391,2022-04-07 15:40:06.996304100 UTC,2022-04-07 15:45:14.739746300 UTC,2022-04-07 15:40:06.777631500 UTC,110,63,90
